Omega,x,x0,v0,mu1,mu2,stable
0.44179,3.0178970389805126,-1.893930766156591,1.465169613391798,(-0.03611023959825843+0j),(-15.202545316285011+0j),False
0.4418,3.0179121710533736,-1.893746710822245,1.4653218934422125,(-0.035037308576136184+0j),(-15.194392885839932+0j),False
0.44181,3.0179273110076608,-1.8935625709415829,1.4654742282229494,(-0.03460480955197909+0j),(-15.22342539773365+0j),False
0.44182,3.0179424588498454,-1.8933783464333998,1.4656266177801716,(-0.03610049842143326+0j),(-15.15507245651736+0j),False
0.44183,3.0179576145864906,-1.8931940372165634,1.4657790621599753,(-0.03378610362710788+0j),(-15.152555551876276+0j),False
0.44184,3.017972778224125,-1.8930096432104442,1.4659315614080113,(-0.03523588875287942+0j),(-15.148655141368124+0j),False
0.44185,3.0179879497693314,-1.8928251643340468,1.4660841155702022,(-0.03529754667431462+0j),(-15.139736120346242+0j),False
0.44186,3.0180031292287035,-1.8926406005065763,1.4662367246922685,(-0.03669039334488389+0j),(-15.102112325444125+0j),False
0.44187,3.0180183166087455,-1.8924559516464543,1.466389388820516,(-0.036313223963759356+0j),(-15.104808625719045+0j),False
0.44188,3.018033511916112,-1.8922712176718033,1.466542108001475,(-0.03620210273459179+0j),(-15.079508963260992+0j),False
0.44189,3.0180487151573843,-1.8920863985012024,1.4666948822812638,(-0.0359957173048997+0j),(-15.039758907628311+0j),False
0.4419,3.0180639263391735,-1.8919014940535754,1.466847711705701,(-0.035655449235946435+0j),(-15.051353304301529+0j),False
0.44191,3.0180791454681213,-1.8917165042467579,1.4670005963214403,(-0.035724481949444+0j),(-15.016585913377469+0j),False
0.44192,3.018094372550834,-1.8915314289985943,1.4671535361750843,(-0.03585746212985441+0j),(-14.997988662108838+0j),False
0.44193,3.018109607593935,-1.891346268226523,1.4673065313135303,(-0.03559393784848908+0j),(-15.012064742512052+0j),False
0.44194,3.018124850604114,-1.8911610218493513,1.4674595817825626,(-0.032096823042422784+0j),(-14.96267445040823+0j),False
0.44195,3.0181401015880156,-1.8909756897838654,1.4676126876295315,(-0.035423051059467525+0j),(-14.979283235552515+0j),False
0.44196,3.018155360552325,-1.8907902719481047,1.4677658489007597,(-0.03540530342201009+0j),(-14.956096159053516+0j),False
0.44197,3.018170627503709,-1.8906047682590643,1.4679190656433652,(-0.03551362654741297+0j),(-14.904770089209705+0j),False
0.44198,3.0181859024488813,-1.8904191786341882,1.4680723379040805,(-0.037151886906372056+0j),(-14.911374333806378+0j),False
0.44199,3.0182011853945374,-1.8902335029903887,1.4682256657300259,(-0.03873819334194195+0j),(-14.902818188166378+0j),False
0.442,3.018216476347367,-1.8900477412444707,1.468379049168363,(-0.03696804285897315+0j),(-14.88464069549073+0j),False
0.44201,3.018231775314146,-1.889861893313855,1.4685324882657491,(-0.03070637300851331+0j),(-14.86022925353214+0j),False
0.44202,3.0182470823015923,-1.8896759591149388,1.4686859830696124,(-0.037321688799124786+0j),(-14.844415337020905+0j),False
0.44203,3.0182623973164127,-1.88948993856359,1.468839533627758,(-0.03702626756398786+0j),(-14.828655858689132+0j),False
0.44204,3.018277720365412,-1.8893038315767303,1.468993139987141,(-0.03515009819233228+0j),(-14.810592134464144+0j),False
0.44205,3.0182930514553155,-1.889117638070178,1.4691468021955394,(-0.03568143307967375+0j),(-14.809769389638092+0j),False
0.44206,3.018308390592948,-1.8889313579613014,1.4693005202994802,(-0.0370433255509397+0j),(-14.78437796270046+0j),False
0.44207,3.018323737785117,-1.888744991165668,1.4694542943468851,(-0.034416019306036105+0j),(-14.770257461272678+0j),False
0.44208,3.018339093038563,-1.8885585375984175,1.4696081243859704,(-0.036610351370654826+0j),(-14.761715530669449+0j),False
0.44209,3.0183544563601146,-1.8883719971753896,1.4697620104643747,(-0.03691284037046216+0j),(-14.761818119579914+0j),False
0.4421,3.0183698277565836,-1.8881853698122335,1.469915952629842,(-0.03684975664327794+0j),(-14.72191167750023+0j),False
0.44211,3.018385207234804,-1.887998655424757,1.4700699509299677,(-0.03480005904737027+0j),(-14.727883386181617+0j),False
0.44212,3.0184005948016535,-1.8878118539278232,1.4702240054130655,(-0.03775768609585839+0j),(-14.66044516520293+0j),False
0.44213,3.01841599046394,-1.887624965236335,1.4703781161273672,(-0.03783428422053703+0j),(-14.671334600348615+0j),False
0.44214,3.0184313942285765,-1.8874379892662771,1.4705322831202272,(-0.037074157777226446+0j),(-14.644894208018826+0j),False
0.44215,3.0184468061023915,-1.8872509259315131,1.4706865064406403,(-0.035967991454413095+0j),(-14.638661217273949+0j),False
0.44216,3.018462226092298,-1.8870637751473835,1.470840786136394,(-0.037887938031758495+0j),(-14.605828979605235+0j),False
0.44217,3.0184776542052014,-1.886876536828396,1.4709951222559106,(-0.03529555235724047+0j),(-14.629983223464848+0j),False
0.44218,3.018493090447969,-1.8866892108882312,1.4711495148482236,(-0.03643441548098281+0j),(-14.597410361580444+0j),False
0.44219,3.018508534827567,-1.8865017972423668,1.471303963960914,(-0.03539691696391856+0j),(-14.57892946342173+0j),False
0.4422,3.018523987350894,-1.8863142958043206,1.471458469643075,(-0.03568049495942205+0j),(-14.55577771136052+0j),False
0.44221,3.0185394480249297,-1.8861267064883047,1.471613031943229,(-0.037650449959016896+0j),(-14.541093844740658+0j),False
0.44222,3.018554916856571,-1.8859390292078186,1.471767650910407,(-0.03253845023135682+0j),(-14.531155812218003+0j),False
0.44223,3.0185703938528197,-1.8857512638772163,1.4719223265929446,(-0.03765892450996944+0j),(-14.504841249571882+0j),False
0.44224,3.0185858790206175,-1.8855634104092949,1.4720770590403673,(-0.038152625383588656+0j),(-14.48564569550959+0j),False
0.44225,3.0186013723670135,-1.8853754687179605,1.4722318483012995,(-0.03710869909895109+0j),(-14.471548161942565+0j),False
