Omega,x,x0,v0,mu1,mu2,stable
0.44173,3.127191178012856,-0.252192501682452,2.2206952100692834,(-0.0337875356221673+0j),(-15.319128224928079+0j),False
0.44174,3.127176913642124,-0.2525587566283683,2.2206606089379592,(-0.03675413789554227+0j),(-15.305056576467194+0j),False
0.44175,3.127162642263118,-0.25292508588490203,2.2206259411113107,(-0.04286115096681442+0j),(-15.292597576496632+0j),False
0.44176,3.1271483638694,-0.25329148952879127,2.2205912065457483,(-0.035235478044455704+0j),(-15.276860694363961+0j),False
0.44177,3.1271340784544934,-0.25365796763808107,2.220556405197498,(-0.03897655802097688+0j),(-15.257772642260818+0j),False
0.44178,3.1271197860119297,-0.25402452029008965,2.220521537022798,(-0.03297191450926107+0j),(-15.242233922469666+0j),False
0.44179,3.127105486535226,-0.25439114756249104,2.2204866019777962,(-0.036041698452635273+0j),(-15.221663384104403+0j),False
0.4418,3.1270911800179038,-0.2547578495328484,2.2204516000185883,(-0.036110663584366876+0j),(-15.206234065564644+0j),False
0.44181,3.1270768664534287,-0.2551246262797078,2.220416531101124,(-0.04190690543893538+0j),(-15.191898103968896+0j),False
0.44182,3.127062545835289,-0.25549147788061494,2.220381395181386,(-0.03433368355655375+0j),(-15.17479266842173+0j),False
0.44183,3.12704821815701,-0.25585840441362523,2.2203461922152488,(-0.0416056679447081+0j),(-15.158717169188918+0j),False
0.44184,3.127033883412018,-0.25622540595787724,2.220310922158429,(-0.0316404394605172+0j),(-15.13814261430963+0j),False
0.44185,3.127019541593778,-0.2565924825908094,2.2202755849667444,(-0.035748576309174496+0j),(-15.125171811186362+0j),False
0.44186,3.127005192695737,-0.2569596343919468,2.220240180595755,(-0.03407239941876128+0j),(-15.110545992663816+0j),False
0.44187,3.126990836711323,-0.2573268614394963,2.2202047090010852,(-0.039473586434581875+0j),(-15.085676692814673+0j),False
0.44188,3.126976473633975,-0.2576941638120415,2.2201691701382678,(-0.03892206966693834+0j),(-15.077379371969755+0j),False
0.44189,3.1269621034570934,-0.25806154158925465,2.220133563962671,(-0.03250932411481244+0j),(-15.059895687406964+0j),False
0.4419,3.1269477261740852,-0.25842899485000476,2.22009789042968,(-0.03050866663522811+0j),(-15.045467917530402+0j),False
0.44191,3.126933341778353,-0.25879652367326267,2.2200621494946113,(-0.03520141134055166+0j),(-15.027931743325212+0j),False
0.44192,3.12691895026327,-0.25916412813888035,2.2200263411126357,(-0.03503870635540807+0j),(-15.011926739076557+0j),False
0.44193,3.126904551622218,-0.2595318083260534,2.2199904652389297,(-0.03649970628273991+0j),(-14.99751069745841+0j),False
0.44194,3.1268901458485474,-0.2598995643147697,2.2199545218285297,(-0.04038920611071717+0j),(-14.978408634336233+0j),False
0.44195,3.126875732935615,-0.26026739618454525,2.2199185108364614,(-0.03618646717200136+0j),(-14.963970501143024+0j),False
0.44196,3.1268613128767737,-0.2606353040153084,2.21988243221765,(-0.04028309963916854+0j),(-14.944528231007553+0j),False
0.44197,3.126846885665346,-0.26100328788710014,2.2198462859269474,(-0.033496309105771616+0j),(-14.931634649186492+0j),False
0.44198,3.126832451294644,-0.2613713478804618,2.219810071919098,(-0.03640532602017288+0j),(-14.9116742689001+0j),False
0.44199,3.126818009757992,-0.2617394840754571,2.2197737901488326,(-0.041666788347470174+0j),(-14.889603662633988+0j),False
0.442,3.1268035610486757,-0.2621076965525831,2.219737440570778,(-0.038831778507699255+0j),(-14.876635898688733+0j),False
0.44201,3.1267891051599963,-0.2624759853926096,2.2197010231394745,(-0.032554259170808564+0j),(-14.864436607282073+0j),False
0.44202,3.12677464208522,-0.2628443506762522,2.2196645378094058,(-0.0312558509107248+0j),(-14.852533234641157+0j),False
0.44203,3.126760171817617,-0.2632127924841927,2.219627984535,(-0.043383708526988585+0j),(-14.833830832745917+0j),False
0.44204,3.1267456943504484,-0.26358131089765546,2.2195913632705704,(-0.037755989008587676+0j),(-14.827952722694647+0j),False
0.44205,3.1267312096769584,-0.26394990599789164,2.219554673970362,(-0.03374897054334269+0j),(-14.800107008861204+0j),False
0.44206,3.126716717790378,-0.26431857786583435,2.2195179165885977,(-0.03627390900069827+0j),(-14.783331103541343+0j),False
0.44207,3.12670221868393,-0.26468732658362576,2.2194810910793126,(-0.03596189382685111+0j),(-14.76358743402892+0j),False
0.44208,3.126687712350838,-0.2650561522320227,2.219444197396622,(-0.034100201020919485+0j),(-14.74840552312736+0j),False
0.44209,3.1266731987842906,-0.2654250548932959,2.219407235494427,(-0.04138177568572132+0j),(-14.734711904318772+0j),False
0.4421,3.1266586779774883,-0.26579403464930923,2.2193702053266082,(-0.03453554187294117+0j),(-14.714049378790833+0j),False
0.44211,3.126644149923609,-0.26616309158176177,2.2193331068470012,(-0.03037236466255422+0j),(-14.70551760823335+0j),False
0.44212,3.1266296146158274,-0.26653222577281926,2.2192959400093297,(-0.036591440471681835+0j),(-14.685457046160394+0j),False
0.44213,3.126615072047287,-0.2669014373051993,2.2192587047672077,(-0.03663728395235921+0j),(-14.66712277541069+0j),False
0.44214,3.126600522211146,-0.2672707262609786,2.219221401074242,(-0.04048560357014708+0j),(-14.654570568734158+0j),False
0.44215,3.126585965100552,-0.2676400927226654,2.219184028883941,(-0.034503650191737734+0j),(-14.632845008529813+0j),False
0.44216,3.126571400708609,-0.2680095367732642,2.2191465881496963,(-0.033112319140315094+0j),(-14.61662381813801+0j),False
0.44217,3.126556829028448,-0.26837905849552524,2.2191090788248644,(-0.038476004464428115+0j),(-14.608917651732838+0j),False
0.44218,3.126542250053163,-0.2687486579722261,2.219071500862737,(-0.030756169038369308+0j),(-14.598736667099558+0j),False
0.44219,3.126527663775853,-0.2691183352866166,2.2190338542164927,(-0.0366588351228927+0j),(-14.576881492935001+0j),False
0.4422,3.1265130701895916,-0.26948809052226724,2.2189961388392194,(-0.04006056557273041+0j),(-14.556100623848636+0j),False
0.44221,3.126498469287453,-0.2698579237623523,2.218958354683976,(-0.0323840352427851+0j),(-14.54118363490528+0j),False
0.44222,3.1264838610624994,-0.2702278350904854,2.218920501703719,(-0.03558081311442152+0j),(-14.524878965013755+0j),False
0.44223,3.1264692455077743,-0.27059782459023096,2.2188825798513414,(-0.037772725268780505+0j),(-14.505481587936913+0j),False
0.44224,3.1264546226163192,-0.2709678923458243,2.2188445890796102,(-0.03632381643160443+0j),(-14.496631807741892+0j),False
0.44225,3.1264399923811497,-0.2713380384408702,2.2188065293412893,(-0.03945475286229794+0j),(-14.473647145369625+0j),False
0.44226,3.1264253547952956,-0.27170826295965217,2.21876840058901,(-0.03881917052387962+0j),(-14.457877161658104+0j),False
