Omega,x,x0,v0,stable,floquet
0.871,3.1910002262643764,3.13300054754874,0.0003569164761261,False,[2.29999012e+04 3.16538262e-05]
0.872,3.190982362769823,3.133019335056429,0.0003572708145391,False,[2.27365530e+04 3.20321669e-05]
0.873,3.1909645007277874,3.1330381196531447,0.0003576243674705,False,[2.24768131e+04 3.24141020e-05]
0.874,3.190946640199101,3.133056901307598,0.0003579771297937,False,[2.22206246e+04 3.27996731e-05]
0.875,3.1909287812078393,3.133075679983123,0.0003583291034603,False,[2.19679317e+04 3.31889532e-05]
0.876,3.1909109237828996,3.1330944556437825,0.0003586802896354,False,[2.17186795e+04 3.35819514e-05]
0.877,3.190893067970124,3.1331132282563354,0.0003590306861405,False,[2.14728141e+04 3.39787293e-05]
0.878,3.1908752137956844,3.133131997784434,0.0003593802949733,False,[2.12302826e+04 3.43792453e-05]
0.879,3.1908573613000133,3.1331507641947374,0.0003597291143051,False,[2.09910329e+04 3.47834975e-05]
0.88,3.190839510523556,3.133169527453311,0.0003600771433014,False,[2.0755014e+04 3.5191606e-05]
0.881,3.1908216614944735,3.133188287524747,0.0003604243831135,False,[2.05221755e+04 3.56035616e-05]
0.882,3.1908038142577415,3.133207044375927,0.0003607708321137,False,[2.02924683e+04 3.60194190e-05]
0.883,3.1907859688388585,3.133225797971542,0.0003611164915839,False,[2.00658437e+04 3.64391963e-05]
0.884,3.1907681252827036,3.133244548279551,0.0003614613587531,False,[1.98422542e+04 3.68628480e-05]
0.885,3.1907502836126986,3.133263295263602,0.0003618054366414,False,[1.96216530e+04 3.72904433e-05]
0.886,3.190732443873201,3.133282038892073,0.0003621487221357,False,[1.94039940e+04 3.77220331e-05]
0.887,3.1907146060933194,3.133300779130157,0.0003624912164798,False,[1.91892321e+04 3.81576228e-05]
0.888,3.190696770307497,3.1333195159436413,0.0003628329203355,False,[1.89773228e+04 3.85972871e-05]
0.889,3.190678936556818,3.13333824930088,0.0003631738310197,False,[1.87682225e+04 3.90409914e-05]
0.89,3.1906611048709634,3.1333569791671247,0.0003635139501629,False,[1.85618883e+04 3.94887174e-05]
0.891,3.190643275285106,3.1333757055093137,0.0003638532772673,False,[1.83582780e+04 3.99405999e-05]
0.892,3.1906254478278573,3.133394428294616,0.0003641918116835,False,[1.81573502e+04 4.03966387e-05]
0.893,3.190607622548595,3.133413147490124,0.0003645295529879,False,[1.79590641e+04 4.08568612e-05]
0.894,3.190589799471388,3.1334318630618903,0.0003648665023237,False,[1.77633797e+04 4.13212838e-05]
0.895,3.1905719786327484,3.1334505749781942,0.0003652026579345,False,[1.75702577e+04 4.17898755e-05]
0.896,3.1905541600658207,3.1334692832056,0.0003655380205771,False,[1.73796593e+04 4.22627199e-05]
0.897,3.1905363438051015,3.133487987711743,0.0003658725896631,False,[1.71915465e+04 4.27398554e-05]
0.898,3.190518529883287,3.133506688463668,0.0003662063655589,False,[1.70058820e+04 4.32213019e-05]
0.899,3.1905007183353526,3.133525385429288,0.0003665393475963,False,[1.68226289e+04 4.37071394e-05]
0.9,3.190482909193946,3.133544078576139,0.0003668715357561,False,[1.66417512e+04 4.41972898e-05]
0.901,3.1904651024926065,3.1335627678717013,0.000367202930251,False,[1.64632134e+04 4.46918039e-05]
0.902,3.190447298266092,3.133581453284464,0.0003675335300553,False,[1.62869804e+04 4.51907163e-05]
0.903,3.1904294966014883,3.1336001347818443,0.0003678633357284,False,[1.61130181e+04 4.56941216e-05]
0.904,3.1904116974344157,3.133618812331776,0.0003681923473018,False,[1.59412925e+04 4.62020253e-05]
0.905,3.1903939008426043,3.1336374859028653,0.0003685205640112,False,[1.57717706e+04 4.67144364e-05]
0.906,3.190376106857733,3.133656155462817,0.0003688479864676,False,[1.56044196e+04 4.72313386e-05]
0.907,3.1903583155133366,3.1336748209801546,0.0003691746143095,False,[1.54392075e+04 4.77527856e-05]
0.908,3.190340526843822,3.133693482423864,0.0003695004466865,False,[1.52761028e+04 4.82788482e-05]
0.909,3.1903227408797203,3.133712139761517,0.000369825484824,False,[1.51150742e+04 4.88095402e-05]
0.91,3.1903049576555165,3.133730792962453,0.0003701497276689,False,[1.49560915e+04 4.93449106e-05]
0.911,3.1902871772026007,3.1337494419950573,0.0003704731756093,False,[1.47991244e+04 4.98849258e-05]
0.912,3.1902693995549836,3.1337680868286464,0.00037079582792,False,[1.46441436e+04 5.04296286e-05]
0.913,3.1902516247431216,3.13378672743131,0.0003711176856755,False,[1.44911199e+04 5.09790661e-05]
0.914,3.190233852801264,3.1338053637726744,0.0003714387480035,False,[1.43400249e+04 5.15332777e-05]
0.915,3.1902160837629716,3.133823995821708,0.0003717590150793,False,[1.41908303e+04 5.20922913e-05]
0.916,3.190198317663607,3.1338426235480585,0.0003720784863305,False,[1.40435087e+04 5.26561435e-05]
0.917,3.190180554529431,3.1338612469203784,0.0003723971625647,False,[1.38980328e+04 5.32248323e-05]
0.918,3.190162794392743,3.1338798659083085,0.0003727150434601,False,[1.37543759e+04 5.37983660e-05]
0.919,3.190145037285482,3.1338984804816645,0.0003730321285676,False,[1.36125116e+04 5.43768419e-05]
0.92,3.1901272832389784,3.133917090609609,0.0003733484185006,False,[1.34724142e+04 5.49602692e-05]
0.921,3.190109532285937,3.1339356962623306,0.0003736639125934,False,[1.33340582e+04 5.55486813e-05]
0.922,3.190091784458161,3.133954297409442,0.0003739786111259,False,[1.31974186e+04 5.61420948e-05]
0.923,3.190074039785835,3.1339728940205944,0.0003742925144335,False,[1.30624707e+04 5.67405295e-05]
0.924,3.1900562983015117,3.133991486066184,0.000374605621997,False,[1.29291902e+04 5.73439975e-05]
0.925,3.1900385600366934,3.134010073516172,0.0003749179340373,False,[1.27975535e+04 5.79525886e-05]
