Omega,x,x0,v0,stable,floquet
0.86,1.9067747733055775,-0.7981286126585745,1.5526652834517158,True,[0.76321529+0.37760854j 0.76321529-0.37760854j]
0.861,1.90161815061471,-0.802632240560789,1.5464839923773792,True,[0.76332231+0.37775074j 0.76332231-0.37775074j]
0.862,1.8964424887794022,-0.8070747611589578,1.5402783836416625,True,[0.76343643+0.3778778j 0.76343643-0.3778778j]
0.863,1.8912477087572206,-0.8114564563122347,1.534048517534418,True,[0.7635575+0.37799004j 0.7635575-0.37799004j]
0.864,1.8860337303656793,-0.8157775895309424,1.5277944533796604,True,[0.76368537+0.37808778j 0.76368537-0.37808778j]
0.865,1.8808004723261835,-0.8200384101702566,1.5215162480126108,True,[0.7638199+0.37817131j 0.7638199-0.37817131j]
0.866,1.875547852242637,-0.824239148336963,1.5152139584276063,True,[0.76396095+0.37824093j 0.76396095-0.37824093j]
0.867,1.8702757866667803,-0.8283800193648965,1.5088876401142584,True,[0.76410838+0.37829691j 0.76410838-0.37829691j]
0.868,1.864984191058077,-0.8324612234500077,1.5025373475378978,True,[0.76426205+0.37833953j 0.76426205-0.37833953j]
0.869,1.8596729799009515,-0.8364829459018047,1.4961631343464707,True,[0.76442183+0.37836905j 0.76442183-0.37836905j]
0.87,1.85434206662907,-0.8404453576636244,1.4897650534332814,True,[0.76458759+0.37838573j 0.76458759-0.37838573j]
0.871,1.8489913636960023,-0.8443486163648991,1.483343156743099,True,[0.76475921+0.37838982j 0.76475921-0.37838982j]
0.872,1.84362078256862,-0.8481928656563111,1.476897495866248,True,[0.76493656+0.37838157j 0.76493656-0.37838157j]
0.873,1.8382302337582406,-0.8519782363859719,1.470428121766537,True,[0.76511953+0.37836121j 0.76511953-0.37836121j]
0.874,1.832819626838341,-0.8557048468250958,1.4639350849400912,True,[0.76530799+0.37832897j 0.76530799-0.37832897j]
0.875,1.8273888704596162,-0.8593728029039163,1.457418435563732,True,[0.76550183+0.37828508j 0.76550183-0.37828508j]
0.876,1.8219378723728923,-0.8629821986768588,1.4508782235253992,True,[0.76570094+0.37822975j 0.76570094-0.37822975j]
0.877,1.8164665394373212,-0.8665331166214945,1.4443144985260308,True,[0.7659052+0.37816319j 0.7659052-0.37816319j]
0.878,1.8109747776539014,-0.8700256279694285,1.4377273101589452,True,[0.76611451+0.37808562j 0.76611451-0.37808562j]
0.879,1.8054624921749338,-0.8734597930053019,1.431116707998057,True,[0.76632876+0.37799724j 0.76632876-0.37799724j]
0.88,1.7999295873377597,-0.8768356613025587,1.4244827417235175,True,[0.76654786+0.37789823j 0.76654786-0.37789823j]
0.881,1.7943759666508645,-0.8801532721189642,1.417825461117319,True,[0.76677168+0.3777888j 0.76677168-0.3777888j]
0.882,1.7888015328381015,-0.8834126545557004,1.41114491622751,True,[0.76700014+0.37766914j 0.76700014-0.37766914j]
0.883,1.7832061878623056,-0.8866138278129521,1.4044411574594764,True,[0.76723314+0.37753942j 0.76723314-0.37753942j]
0.884,1.7775898329407755,-0.8897568014523757,1.397714235650552,True,[0.76747058+0.37739982j 0.76747058-0.37739982j]
0.885,1.7719523685668022,-0.8928415756268829,1.3909642021629485,True,[0.76771237+0.37725053j 0.76771237-0.37725053j]
0.886,1.7662936945205254,-0.8958681415498052,1.384191108832776,True,[0.76795841+0.3770917j 0.76795841-0.3770917j]
0.887,1.7606137099255283,-0.8988364847121685,1.3773950064298524,True,[0.76820861+0.37692352j 0.76820861-0.37692352j]
0.888,1.7549123132409585,-0.9017465750183464,1.37057595025194,True,[0.76846288+0.37674614j 0.76846288-0.37674614j]
0.889,1.7491894022969676,-0.9045983771549329,1.363733994682014,True,[0.76872113+0.37655973j 0.76872113-0.37655973j]
0.89,1.743444874519587,-0.90739184864491,1.3568691946109297,True,[0.76898328+0.37636445j 0.76898328-0.37636445j]
0.891,1.737678626160306,-0.910126935095065,1.3499816075616025,True,[0.76924924+0.37616044j 0.76924924-0.37616044j]
0.892,1.731890553520371,-0.9128035778399848,1.343071290725474,True,[0.76951892+0.37594787j 0.76951892-0.37594787j]
0.893,1.726080552025178,-0.9154217084968066,1.3361383033233072,True,[0.76979224+0.37572688j 0.76979224-0.37572688j]
0.894,1.7202485170955448,-0.9179812527429886,1.3291827054606558,True,[0.77006913+0.37549762j 0.77006913-0.37549762j]
0.895,1.7143943432148643,-0.9204821269664236,1.322204559323584,True,[0.77034949+0.37526023j 0.77034949-0.37526023j]
0.896,1.7085179245565947,-0.9229242408565528,1.315203928464603,True,[0.77063325+0.37501487j 0.77063325-0.37501487j]
0.897,1.7026191549637575,-0.9253074967804532,1.308180878309825,True,[0.77092033+0.37476166j 0.77092033-0.37476166j]
0.898,1.6966979279339764,-0.9276317901180148,1.3011354761167433,True,[0.77121065+0.37450075j 0.77121065-0.37450075j]
0.899,1.6907541366248953,-0.9298970089371192,1.294067791342156,True,[0.77150414+0.37423227j 0.77150414-0.37423227j]
0.9,1.6847876703413553,-0.9321029910212112,1.2869779184140506,True,[0.77180072+0.37395636j 0.77180072-0.37395636j]
0.901,1.6787984292662907,-0.9342497036350272,1.2798658825609142,True,[0.77210031+0.37367315j 0.77210031-0.37367315j]
0.902,1.6727863019192712,-0.9363369661404528,1.2727317854582785,True,[0.77240284+0.37338278j 0.77240284-0.37338278j]
0.903,1.6667511814288132,-0.938364651545448,1.265575699640984,True,[0.77270823+0.37308537j 0.77270823-0.37308537j]
0.904,1.660692958521607,-0.9403325946168052,1.258397717740292,True,[0.77301642+0.37278106j 0.77301642-0.37278106j]
0.905,1.6546115260926177,-0.9422406544977374,1.2511979185794009,True,[0.77332732+0.37246997j 0.77332732-0.37246997j]
0.906,1.6485067763563443,-0.944088674526154,1.2439763892391562,True,[0.77364088+0.37215223j 0.77364088-0.37215223j]
0.907,1.6423786015799957,-0.9458764920856756,1.2367332199289955,True,[0.77395701+0.37182796j 0.77395701-0.37182796j]
0.908,1.6362268941592535,-0.9476039387370953,1.2294685041357205,True,[0.77427565+0.37149729j 0.77427565-0.37149729j]
0.909,1.630051546674905,-0.949270840345334,1.222182338777349,True,[0.77459673+0.37116035j 0.77459673-0.37116035j]
0.91,1.6238524521082167,-0.9508770172230346,1.2148748243483156,True,[0.77492017+0.37081725j 0.77492017-0.37081725j]
0.911,1.6176295033486638,-0.9524222844355672,1.207546064962387,True,[0.77524591+0.37046813j 0.77524591-0.37046813j]
0.912,1.6113825940191013,-0.9539064555899748,1.2001961660876843,True,[0.77557388+0.3701131j 0.77557388-0.3701131j]
0.913,1.6051116181140594,-0.9553293331912728,1.19282524110581,True,[0.77590401+0.36975229j 0.77590401-0.36975229j]
0.914,1.5988164699888976,-0.956690718191101,1.1854334053359468,True,[0.77623623+0.36938582j 0.77623623-0.36938582j]
0.915,1.592497044758951,-0.9579904067029198,1.1780207784476049,True,[0.77657048+0.36901382j 0.77657048-0.36901382j]
0.916,1.5861532382700834,-0.9592281885349032,1.1705874858190064,True,[0.77690668+0.3686364j 0.77690668-0.3686364j]
0.917,1.5797849472114138,-0.9604038479979364,1.1631336582793177,True,[0.77724477+0.36825368j 0.77724477-0.36825368j]
0.918,1.5733920692221104,-0.961517165296372,1.1556594314754542,True,[0.77758468+0.3678658j 0.77758468-0.3678658j]
0.919,1.5669745026697028,-0.9625679155392802,1.148164946794665,True,[0.77792634+0.36747288j 0.77792634-0.36747288j]
0.92,1.5605321479827798,-0.9635558701222628,1.1406503506139758,True,[0.77826968+0.36707504j 0.77826968-0.36707504j]
0.921,1.5540649052803772,-0.964480796699627,1.133115794766655,True,[0.77861464+0.3666724j 0.77861464-0.3666724j]
0.922,1.547572676020296,-0.9653424705339216,1.125561427811495,True,[0.77896115+0.36626509j 0.77896115-0.36626509j]
0.923,1.5410553651010392,-0.9661406340899372,1.117987427260744,True,[0.77930914+0.36585324j 0.77930914-0.36585324j]
0.924,1.5345128770906402,-0.966875051548582,1.110393957042762,True,[0.77965854+0.36543698j 0.77965854-0.36543698j]
0.925,1.527945117594226,-0.9675454646442831,1.1027812005151296,True,[0.78000929+0.36501643j 0.78000929-0.36501643j]
